Date;FX_USD/PLN;FX_EUR/PLN;FX_CHF/PLN
2019-03-18;3.7876;4.2993;3.7838
2019-03-19;3.7823;4.294;3.7828
2019-03-20;3.7767;4.2864;3.7781
2019-03-21;3.7581;4.287;3.7849
2019-03-22;3.7948;4.2894;3.8079
2019-03-25;3.7966;4.2978;3.8184
2019-03-26;3.7969;4.297;3.8245
2019-03-27;3.8113;4.2991;3.8373
2019-03-28;3.8202;4.2998;3.8376
2019-03-29;3.8365;4.3013;3.8513
2019-04-01;3.8267;4.3035;3.8495
2019-04-02;3.8403;4.3004;3.8412
2019-04-03;3.8192;4.2941;3.8328
2019-04-04;3.8215;4.2921;3.8263
2019-04-05;3.8215;4.2921;3.8222
2019-04-08;3.8188;4.2897;3.818
2019-04-09;3.8003;4.2871;3.8069
2019-04-10;3.8023;4.2852;3.7984
2019-04-11;3.7964;4.2821;3.7913
2019-04-12;3.7899;4.2847;3.7846
2019-04-15;3.7789;4.277;3.7698
2019-04-16;3.7802;4.2737;3.7612
2019-04-17;3.7778;4.275;3.7495
2019-04-18;3.8002;4.279;3.7586
2019-04-19;3.8051;4.2802;3.7557
2019-04-23;3.8118;4.2886;3.7427
2019-04-24;3.8229;4.2895;3.757
2019-04-25;3.8537;4.2959;3.7781
2019-04-26;3.8508;4.2906;3.7734
2019-04-29;3.8468;4.295;3.7747
2019-04-30;3.8291;4.2911;3.7607
2019-05-02;3.8177;4.2795;3.748
2019-05-06;3.8313;4.2847;3.7649
2019-05-07;3.8278;4.2858;3.7583
2019-05-08;3.8325;4.2914;3.7654
2019-05-09;3.841;4.2977;3.7741
2019-05-10;3.8242;4.2955;3.7734
2019-05-13;3.8321;4.3029;3.7949
2019-05-14;3.8323;4.3085;3.8042
2019-05-15;3.8457;4.3128;3.8244
2019-05-16;3.8259;4.2929;3.7952
2019-05-17;3.8545;4.3072;3.8196
2019-05-20;3.8543;4.2995;3.8189
2019-05-21;3.8625;4.3055;3.8235
2019-05-22;3.862;4.3098;3.8209
2019-05-23;3.8696;4.3107;3.8343
2019-05-24;3.8436;4.2989;3.8327
2019-05-27;3.8374;4.2952;3.8154
2019-05-28;3.8386;4.2967;3.8249
2019-05-29;3.8554;4.3007;3.8329
2019-05-30;3.8548;4.2919;3.8196
2019-05-31;3.8498;4.2916;3.8294
2019-06-03;3.8292;4.2809;3.8411
2019-06-04;3.8041;4.2788;3.8267
2019-06-05;3.7929;4.2782;3.8234
2019-06-06;3.8065;4.2783;3.8281
2019-06-07;3.7958;4.2762;3.8191
2019-06-10;3.7745;4.264;3.81
2019-06-11;3.7722;4.2675;3.8059
2019-06-12;3.763;4.265;3.7943
2019-06-13;3.7736;4.261;3.8009
2019-06-14;3.7727;4.2554;3.7905
2019-06-17;3.7989;4.2599;3.8013
2019-06-18;3.8097;4.2631;3.8099
2019-06-19;3.8104;4.2673;3.8157
2019-06-21;3.7705;4.2622;3.8381
2019-06-24;3.736;4.2538;3.8259
2019-06-25;3.7376;4.2554;3.8308
2019-06-26;3.754;4.2642;3.8477
2019-06-27;3.7426;4.2561;3.8238
2019-06-28;3.7336;4.252;3.8322
2019-07-01;3.743;4.2406;3.8034
2019-07-02;3.7593;4.2457;3.8056
2019-07-03;3.7596;4.2442;3.8152
2019-07-04;3.7618;4.2427;3.8125
2019-07-05;3.7689;4.2445;3.8165
2019-07-08;3.7857;4.2519;3.8194
2019-07-09;3.8074;4.2637;3.8282
2019-07-10;3.8066;4.2729;3.841
2019-07-11;3.7859;4.2682;3.8406
2019-07-12;3.7889;4.2669;3.8397
2019-07-15;3.7856;4.2673;3.8512
2019-07-16;3.7867;4.2582;3.8475
2019-07-17;3.8038;4.2644;3.8434
2019-07-18;3.7933;4.2635;3.8505
2019-07-19;3.7855;4.2592;3.848
2019-07-22;3.7869;4.248;3.8571
2019-07-23;3.7997;4.2492;3.8589
2019-07-24;3.8229;4.2581;3.8775
2019-07-25;3.8199;4.2514;3.8735
2019-07-26;3.8296;4.2645;3.8612
2019-07-29;3.8453;4.2773;3.8774
2019-07-30;3.8493;4.2906;3.8859
2019-07-31;3.8504;4.2911;3.8856
2019-08-01;3.886;4.2931;3.9058
2019-08-02;3.8829;4.3085;3.9363
2019-08-05;3.8739;4.3182;3.9724
2019-08-06;3.8482;4.3096;3.9489
2019-08-07;3.8597;4.3194;3.9474
2019-08-08;3.8538;4.322;3.953
2019-08-09;3.8613;4.3225;3.9632
2019-08-12;3.8711;4.3262;3.9746
2019-08-13;3.8714;4.3327;3.9857
2019-08-14;3.889;4.3463;3.9924
2019-08-16;3.9281;4.3543;4.0093
2019-08-19;3.9199;4.3519;4.0071
2019-08-20;3.9408;4.3656;4.0227
2019-08-21;3.921;4.3513;4.0014
2019-08-22;3.9337;4.366;4.005
2019-08-23;3.9371;4.3572;3.9876
2019-08-26;3.9335;4.3719;4.0188
2019-08-27;3.9309;4.3684;4.0101
2019-08-28;3.9548;4.3857;4.0293
2019-08-29;3.9586;4.3845;4.0252
2019-08-30;3.9717;4.3844;4.0174
2019-09-02;3.9819;4.3691;4.0192
2019-09-03;3.9882;4.3667;4.0244
2019-09-04;3.9414;4.3385;3.9966
2019-09-05;3.933;4.3409;4.0021
2019-09-06;3.9315;4.3392;3.9753
2019-09-09;3.931;4.3373;3.9688
2019-09-10;3.9273;4.335;3.962
2019-09-11;3.9324;4.3357;3.9572
2019-09-12;3.9362;4.34;3.9738
2019-09-13;3.912;4.3396;3.9608
2019-09-16;3.9116;4.3262;3.95
2019-09-17;3.9412;4.341;3.9649
2019-09-18;3.9322;4.3419;3.9499
2019-09-19;3.9267;4.3425;3.9612
2019-09-20;3.9319;4.3438;3.9668
2019-09-23;3.9983;4.3891;4.0399
2019-09-24;3.9838;4.3796;4.0219
2019-09-25;3.9856;4.3844;4.0437
2019-09-26;4.0092;4.3861;4.0352
2019-09-27;4.0154;4.3866;4.0439
2019-09-30;4.0;4.3736;4.0278
2019-10-01;4.0147;4.3734;4.0116
2019-10-02;4.0152;4.3788;4.0167
2019-10-03;3.9652;4.3475;3.9694
2019-10-04;3.9469;4.3311;3.9588
2019-10-07;3.9498;4.3304;3.9727
2019-10-08;3.9405;4.331;3.9714
2019-10-09;3.9382;4.3257;3.9643
2019-10-10;3.9226;4.3217;3.9538
2019-10-11;3.9145;4.3097;3.9192
2019-10-14;3.8958;4.2969;3.9104
2019-10-15;3.8952;4.2949;3.9
2019-10-16;3.8934;4.297;3.9041
2019-10-17;3.8638;4.2849;3.8902
2019-10-18;3.8503;4.2844;3.8969
2019-10-21;3.8307;4.2775;3.8899
2019-10-22;3.8408;4.2792;3.8851
2019-10-23;3.8473;4.2778;3.8887
2019-10-24;3.8448;4.28;3.8816
2019-10-25;3.8452;4.2762;3.8799
2019-10-28;3.8529;4.2732;3.8701
2019-10-29;3.8598;4.2757;3.8763
2019-10-30;3.8388;4.2655;3.8693
2019-10-31;3.8174;4.2617;3.8681
2019-11-04;3.8099;4.2539;3.8567
2019-11-05;3.8308;4.2631;3.8669
2019-11-06;3.8497;4.2697;3.8778
2019-11-07;3.8502;4.2653;3.8767
2019-11-08;3.8625;4.2638;3.8797
2019-11-12;3.878;4.2788;3.8992
2019-11-13;3.8902;4.285;3.9299
2019-11-14;3.9011;4.2916;3.9501
2019-11-15;3.8848;4.2807;3.9206
2019-11-18;3.8767;4.2884;3.9133
2019-11-19;3.8786;4.2928;3.9113
2019-11-20;3.8792;4.2917;3.9126
2019-11-21;3.8737;4.2948;3.9113
2019-11-22;3.8853;4.2975;3.9102
2019-11-25;3.9036;4.299;3.913
2019-11-26;3.9039;4.2999;3.9131
2019-11-27;3.9154;4.3107;3.924
2019-11-28;3.9252;4.323;3.9298
2019-11-29;3.9288;4.3236;3.93
2019-12-02;3.9047;4.3008;3.9047
2019-12-03;3.8706;4.29;3.9126
2019-12-04;3.8647;4.2792;3.9081
2019-12-05;3.8566;4.2777;3.8989
2019-12-06;3.85;4.2721;3.8963
2019-12-09;3.8704;4.283;3.9087
2019-12-10;3.8711;4.288;3.9251
2019-12-11;3.866;4.2851;3.9257
2019-12-12;3.8505;4.2846;3.9181
2019-12-13;3.8234;4.2747;3.8919
2019-12-16;3.8311;4.2659;3.8953
2019-12-17;3.8211;4.2605;3.885
2019-12-18;3.8302;4.2644;3.9069
2019-12-19;3.8281;4.2632;3.9017
2019-12-20;3.8311;4.2604;3.9095
2019-12-23;3.8394;4.2554;3.9164
2019-12-24;3.8487;4.2624;3.9164
2019-12-27;3.8266;4.2624;3.9196
2019-12-30;3.8027;4.2588;3.9091
2019-12-31;3.7977;4.2585;3.9213
