Date;FX_USD/PLN;FX_EUR/PLN;FX_CHF/PLN
2025-05-12;3.8011;4.2337;4.5164
2025-05-13;3.8266;4.2525;4.5564
2025-05-14;3.7775;4.2455;4.5206
2025-05-15;3.7804;4.2378;4.5184
2025-05-16;3.7853;4.2392;4.531
2025-05-19;3.8004;4.2785;4.5608
2025-05-20;3.7747;4.2497;4.5376
2025-05-21;3.7452;4.2403;4.5365
2025-05-22;3.7559;4.2447;4.5456
2025-05-23;3.7506;4.2541;4.5392
2025-05-26;3.7344;4.2514;4.545
2025-05-27;3.743;4.2479;4.5369
2025-05-28;3.7456;4.2447;4.5306
2025-05-29;3.7588;4.2369;4.53
2025-05-30;3.7537;4.2507;4.5555
2025-06-02;3.7282;4.2578;4.5592
2025-06-03;3.7437;4.2721;4.5718
2025-06-04;3.7525;4.2778;4.564
2025-06-05;3.7495;4.2791;4.57
2025-06-06;3.7565;4.2881;4.5696
2025-06-09;3.7427;4.2772;4.5628
2025-06-10;3.7352;4.2611;4.5486
2025-06-11;3.7306;4.2643;4.5382
2025-06-12;3.6929;4.2631;4.5333
2025-06-13;3.7056;4.272;4.5604
2025-06-16;3.6804;4.2612;4.5317
2025-06-17;3.7005;4.275;4.5527
2025-06-18;3.7137;4.2717;4.5446
2025-06-20;3.7067;4.2709;4.5423
2025-06-23;3.7212;4.2727;4.5495
2025-06-24;3.6753;4.2604;4.5294
2025-06-25;3.659;4.2479;4.5427
2025-06-26;3.6222;4.2479;4.5306
2025-06-27;3.6177;4.2362;4.5307
2025-06-30;3.6164;4.2419;4.5336
2025-07-01;3.593;4.2415;4.5495
2025-07-02;3.609;4.25;4.554
2025-07-03;3.6137;4.2634;4.563
2025-07-04;3.6108;4.2515;4.551
2025-07-07;3.6269;4.2524;4.55
2025-07-08;3.6135;4.2455;4.537
2025-07-09;3.6198;4.2399;4.5451
2025-07-10;3.6209;4.2464;4.5535
2025-07-11;3.6432;4.2563;4.5695
2025-07-14;3.6475;4.2614;4.576
2025-07-15;3.6396;4.2538;4.5732
2025-07-16;3.6631;4.2585;4.5719
2025-07-17;3.6686;4.2559;4.5662
2025-07-18;3.6535;4.2509;4.5537
2025-07-21;3.6455;4.2445;4.5554
2025-07-22;3.6353;4.2531;4.5612
2025-07-23;3.626;4.2544;4.5746
2025-07-24;3.6158;4.2514;4.5543
2025-07-25;3.6228;4.2544;4.5514
2025-07-28;3.6446;4.2565;4.5607
2025-07-29;3.6941;4.2737;4.588
2025-07-30;3.6981;4.2732;4.5958
2025-07-31;3.7257;4.2661;4.5838
2025-08-01;3.7536;4.2813;4.5937
2025-08-04;3.6977;4.2734;4.57
2025-08-05;3.7066;4.2763;4.5702
2025-08-06;3.6994;4.282;4.5733
2025-08-07;3.6477;4.2618;4.5249
2025-08-08;3.6577;4.2566;4.5237
2025-08-11;3.6495;4.2533;4.5145
2025-08-12;3.6702;4.2626;4.5311
2025-08-13;3.6353;4.2586;4.5249
2025-08-14;3.6542;4.2639;4.5296
2025-08-18;3.6434;4.2558;4.5135
2025-08-19;3.6332;4.242;4.5077
2025-08-20;3.654;4.2524;4.5226
2025-08-21;3.6483;4.2521;4.5307
2025-08-22;3.6786;4.267;4.5452
2025-08-25;3.6421;4.2627;4.5416
2025-08-26;3.6716;4.2657;4.5511
2025-08-27;3.6793;4.2639;4.5623
2025-08-28;3.6658;4.2681;4.5753
2025-08-29;3.6559;4.2684;4.5659
2025-09-01;3.6278;4.2574;4.542
2025-09-02;3.6626;4.2651;4.5541
2025-09-03;3.6538;4.2589;4.5436
2025-09-04;3.6501;4.2553;4.5378
2025-09-05;3.6357;4.2476;4.5257
2025-09-08;3.6214;4.2484;4.5498
2025-09-09;3.6173;4.254;4.5614
2025-09-10;3.6414;4.2604;4.5659
2025-09-11;3.6459;4.2626;4.5611
2025-09-12;3.635;4.2593;4.5588
