Date;FX_USD/PLN;FX_EUR/PLN;FX_CHF/PLN
2012-08-13;3.3202;4.0823;3.3989
2012-08-14;3.3059;4.0888;3.4048
2012-08-16;3.3253;4.082;3.3998
2012-08-17;3.2886;4.068;3.3868
2012-08-20;3.2944;4.0684;3.3871
2012-08-21;3.279;4.0683;3.3874
2012-08-22;3.2639;4.0729;3.3908
2012-08-23;3.2488;4.0756;3.3939
2012-08-24;3.268;4.1012;3.4147
2012-08-27;3.257;4.0783;3.3959
2012-08-28;3.2685;4.095;3.4091
2012-08-29;3.3081;4.154;3.4592
2012-08-30;3.3397;4.1919;3.4911
2012-08-31;3.3353;4.1838;3.4839
2012-09-03;3.3398;4.1981;3.4958
2012-09-04;3.3281;4.1944;3.4926
2012-09-05;3.3693;4.2157;3.5096
2012-09-06;3.2955;4.158;3.4508
2012-09-07;3.2578;4.1275;3.4071
2012-09-10;3.2189;4.1141;3.3971
2012-09-11;3.2098;4.1085;3.4023
2012-09-12;3.168;4.0801;3.3749
2012-09-13;3.1852;4.1146;3.3963
2012-09-14;3.1131;4.0584;3.3379
2012-09-17;3.1207;4.0887;3.3628
2012-09-18;3.1509;4.1217;3.4012
2012-09-19;3.1631;4.1217;3.4075
2012-09-20;3.2092;4.1635;3.444
2012-09-21;3.1712;4.134;3.4126
2012-09-24;3.218;4.1528;3.4356
2012-09-25;3.2136;4.1475;3.4301
2012-09-26;3.2187;4.1415;3.4251
2012-09-27;3.2236;4.1518;3.4342
2012-09-28;3.178;4.1138;3.4008
2012-10-01;3.1809;4.102;3.3925
2012-10-02;3.1833;4.1115;3.3982
2012-10-03;3.1896;4.1202;3.4044
2012-10-04;3.1646;4.0933;3.3768
2012-10-05;3.1353;4.0766;3.3649
2012-10-08;3.143;4.077;3.3679
2012-10-09;3.1501;4.0721;3.3613
2012-10-10;3.1695;4.0788;3.3683
2012-10-11;3.1819;4.0987;3.3942
2012-10-12;3.1577;4.0957;3.3866
2012-10-15;3.1565;4.092;3.3835
2012-10-16;3.1438;4.0889;3.3822
2012-10-17;3.1261;4.094;3.3839
2012-10-18;3.1314;4.1034;3.3928
2012-10-19;3.1499;4.1103;3.3996
2012-10-22;3.147;4.1056;3.3921
2012-10-23;3.1662;4.1266;3.4114
2012-10-24;3.1996;4.1374;3.4206
2012-10-25;3.1851;4.143;3.424
2012-10-26;3.2119;4.1543;3.4336
2012-10-29;3.2145;4.1472;3.431
2012-10-30;3.2036;4.145;3.4279
2012-10-31;3.1806;4.135;3.4249
2012-11-02;3.1965;4.1169;3.4109
2012-11-05;3.2211;4.1213;3.4158
2012-11-06;3.2223;4.1211;3.4135
2012-11-07;3.2031;4.1122;3.4058
2012-11-08;3.2655;4.1593;3.4496
2012-11-09;3.2588;4.1527;3.4418
2012-11-12;3.2803;4.1661;3.4565
2012-11-13;3.2945;4.1782;3.4688
2012-11-14;3.275;4.1754;3.4685
2012-11-15;3.2678;4.1712;3.4639
2012-11-16;3.2682;4.1614;3.457
2012-11-19;3.2503;4.1521;3.4452
2012-11-20;3.2333;4.137;3.4342
2012-11-21;3.2287;4.1266;3.4267
2012-11-22;3.2021;4.1142;3.4158
2012-11-23;3.1945;4.1229;3.4208
2012-11-26;3.1744;4.116;3.4173
2012-11-27;3.1634;4.1008;3.4044
2012-11-28;3.1799;4.1099;3.4151
2012-11-29;3.1556;4.0968;3.4025
2012-11-30;3.1585;4.1064;3.4088
2012-12-03;3.1498;4.1083;3.405
2012-12-04;3.1575;4.1273;3.401
2012-12-05;3.1516;4.1251;3.3956
2012-12-06;3.1538;4.1247;3.4031
2012-12-07;3.193;4.1332;3.4166
2012-12-10;3.1978;4.125;3.4193
2012-12-11;3.1645;4.1025;3.387
2012-12-12;3.1459;4.0937;3.3775
2012-12-13;3.1333;4.0927;3.3834
2012-12-14;3.1271;4.0912;3.3847
2012-12-17;3.1035;4.0839;3.3811
2012-12-18;3.1044;4.09;3.386
2012-12-19;3.069;4.073;3.3703
2012-12-20;3.0769;4.0715;3.3716
2012-12-21;3.0791;4.0643;3.3657
2012-12-24;3.08;4.0696;3.3705
2012-12-27;3.0816;4.0899;3.3839
2012-12-28;3.0893;4.0745;3.3725
2012-12-31;3.0996;4.0882;3.3868
