Date;FX_USD/PLN;FX_EUR/PLN;FX_CHF/PLN
2018-03-07;3.3744;4.1922;3.5992
2018-03-08;3.3935;4.2024;3.5907
2018-03-09;3.4132;4.1989;3.5923
2018-03-12;3.4066;4.1942;3.5865
2018-03-13;3.4143;4.2097;3.6016
2018-03-14;3.4055;4.2114;3.6009
2018-03-15;3.4117;4.2168;3.6073
2018-03-16;3.4214;4.2162;3.6028
2018-03-19;3.4341;4.2176;3.6009
2018-03-20;3.4296;4.2242;3.6035
2018-03-21;3.4544;4.2416;3.6205
2018-03-22;3.4264;4.2261;3.6133
2018-03-23;3.4319;4.2295;3.6211
2018-03-26;3.4145;4.2316;3.6089
2018-03-27;3.3921;4.2164;3.5843
2018-03-28;3.3956;4.2097;3.5731
2018-03-29;3.4201;4.2093;3.5728
2018-03-30;3.4139;4.2085;3.5812
2018-04-03;3.4177;4.2094;3.5832
2018-04-04;3.4224;4.2065;3.5719
2018-04-05;3.4301;4.207;3.5681
2018-04-06;3.4315;4.1984;3.562
2018-04-09;3.4174;4.1967;3.5618
2018-04-10;3.4068;4.199;3.5653
2018-04-11;3.3859;4.1911;3.534
2018-04-12;3.3924;4.1882;3.5303
2018-04-13;3.3862;4.1769;3.5214
2018-04-16;3.3666;4.1628;3.5054
2018-04-17;3.3572;4.1582;3.4921
2018-04-18;3.3721;4.1677;3.4805
2018-04-19;3.3693;4.1665;3.4777
2018-04-20;3.3881;4.1724;3.4827
2018-04-23;3.4156;4.1802;3.495
2018-04-24;3.4401;4.198;3.5158
2018-04-25;3.4548;4.2159;3.5193
2018-04-26;3.4827;4.2392;3.5397
2018-04-27;3.5003;4.2259;3.5306
2018-04-30;3.4868;4.2204;3.5236
2018-05-02;3.5563;4.2675;3.5731
2018-05-04;3.5754;4.2771;3.5789
2018-05-07;3.5634;4.2513;3.5509
2018-05-08;3.5884;4.2662;3.5744
2018-05-09;3.609;4.279;3.5988
2018-05-10;3.5773;4.2473;3.563
2018-05-11;3.5708;4.2569;3.5643
2018-05-14;3.5558;4.2615;3.5594
2018-05-15;3.5931;4.2823;3.5912
2018-05-16;3.6241;4.2893;3.6278
2018-05-17;3.6283;4.2868;3.6229
2018-05-18;3.6385;4.2958;3.6413
2018-05-21;3.6615;4.2991;3.6641
2018-05-22;3.6252;4.2812;3.6385
2018-05-23;3.6693;4.3037;3.7007
2018-05-24;3.659;4.2953;3.689
2018-05-25;3.6686;4.3022;3.6956
2018-05-28;3.6849;4.3031;3.7145
2018-05-29;3.7299;4.3056;3.7554
2018-05-30;3.72;4.3195;3.7577
2018-06-01;3.6934;4.3146;3.7442
2018-06-04;3.6665;4.2931;3.7218
2018-06-05;3.6569;4.2804;3.7087
2018-06-06;3.647;4.2829;3.7001
2018-06-07;3.6062;4.2634;3.6717
2018-06-08;3.6479;4.2912;3.7136
2018-06-11;3.6247;4.2717;3.676
2018-06-12;3.6271;4.2776;3.6862
2018-06-13;3.6461;4.282;3.6874
2018-06-14;3.6155;4.2757;3.6782
2018-06-15;3.6922;4.2802;3.7056
2018-06-18;3.7003;4.2887;3.713
2018-06-19;3.7316;4.3113;3.7462
2018-06-20;3.7352;4.3171;3.747
2018-06-21;3.7607;4.3323;3.7726
2018-06-22;3.6977;4.3149;3.7367
2018-06-25;3.7087;4.3242;3.7567
2018-06-26;3.7151;4.3372;3.7595
2018-06-27;3.7351;4.343;3.7669
2018-06-28;3.7705;4.3566;3.7764
2018-06-29;3.744;4.3616;3.7702
2018-07-02;3.7703;4.3899;3.8019
2018-07-03;3.7723;4.3978;3.7973
2018-07-04;3.7759;4.3969;3.8027
2018-07-05;3.7485;4.3833;3.7759
2018-07-06;3.7222;4.36;3.7507
2018-07-09;3.685;4.338;3.7334
2018-07-10;3.6973;4.3356;3.723
2018-07-11;3.7;4.3322;3.7255
2018-07-12;3.7055;4.3262;3.7159
2018-07-13;3.7244;4.3302;3.7118
2018-07-16;3.6828;4.3076;3.6816
2018-07-17;3.6619;4.2998;3.685
2018-07-18;3.7031;4.3036;3.6941
2018-07-19;3.7163;4.3155;3.7121
2018-07-20;3.717;4.3275;3.7199
2018-07-23;3.6957;4.3262;3.7271
2018-07-24;3.702;4.3256;3.723
2018-07-25;3.6793;4.3035;3.707
2018-07-26;3.6649;4.2927;3.6909
2018-07-27;3.6937;4.2945;3.705
2018-07-30;3.6684;4.2836;3.6932
2018-07-31;3.6481;4.2779;3.6928
2018-08-01;3.6603;4.2758;3.6884
2018-08-02;3.6783;4.2745;3.6988
2018-08-03;3.6926;4.2758;3.7118
2018-08-06;3.692;4.2672;3.7088
2018-08-07;3.6722;4.2554;3.6896
2018-08-08;3.6782;4.2619;3.6908
2018-08-09;3.6846;4.2715;3.7068
2018-08-10;3.7481;4.2942;3.7697
2018-08-13;3.7862;4.3094;3.8054
2018-08-14;3.7768;4.3001;3.8027
2018-08-16;3.7871;4.3105;3.8131
2018-08-17;3.7784;4.3061;3.7926
2018-08-20;3.7695;4.2997;3.7838
2018-08-21;3.7375;4.3101;3.7853
2018-08-22;3.7104;4.2937;3.7705
2018-08-23;3.7069;4.2868;3.7714
2018-08-24;3.7014;4.2801;3.7596
2018-08-27;3.682;4.2748;3.7437
2018-08-28;3.6548;4.2732;3.7404
2018-08-29;3.6747;4.2871;3.7613
2018-08-30;3.6724;4.2917;3.7871
2018-08-31;3.6808;4.2953;3.8033
2018-09-03;3.6991;4.2954;3.8112
2018-09-04;3.7241;4.3073;3.8287
2018-09-05;3.733;4.3183;3.8301
2018-09-06;3.7143;4.3218;3.8309
2018-09-07;3.6995;4.3079;3.8335
2018-09-10;3.7283;4.3138;3.8384
2018-09-11;3.7087;4.3077;3.8069
2018-09-12;3.7198;4.3103;3.8166
2018-09-13;3.713;4.3126;3.8264
2018-09-14;3.6817;4.3093;3.8178
2018-09-17;3.6876;4.2968;3.8199
2018-09-18;3.6817;4.303;3.8327
2018-09-19;3.6685;4.2929;3.8005
2018-09-20;3.6702;4.2912;3.7985
2018-09-21;3.6402;4.2929;3.8095
2018-09-24;3.662;4.3092;3.8177
2018-09-25;3.6511;4.2939;3.7773
2018-09-26;3.643;4.2865;3.7735
2018-09-27;3.6557;4.2814;3.7697
2018-09-28;3.6754;4.2714;3.7638
2018-10-01;3.6867;4.2795;3.7452
2018-10-02;3.7326;4.2975;3.7962
2018-10-03;3.7103;4.2949;3.765
2018-10-04;3.7512;4.309;3.7816
2018-10-05;3.7518;4.3117;3.7741
2018-10-08;3.7574;4.3112;3.7869
2018-10-09;3.7629;4.319;3.7861
2018-10-10;3.7507;4.3082;3.777
2018-10-11;3.7399;4.3179;3.7818
2018-10-12;3.713;4.3022;3.7494
2018-10-15;3.7091;4.2927;3.7502
2018-10-16;3.7036;4.2919;3.7505
2018-10-17;3.7123;4.2936;3.7456
2018-10-18;3.7302;4.2966;3.7543
2018-10-19;3.7601;4.3049;3.7746
2018-10-22;3.7273;4.2922;3.7387
2018-10-23;3.7485;4.2984;3.7667
2018-10-24;3.7698;4.3036;3.7802
2018-10-25;3.7796;4.3123;3.7875
2018-10-26;3.7899;4.3125;3.7887
2018-10-29;3.793;4.3164;3.7925
2018-10-30;3.8062;4.3258;3.7977
2018-10-31;3.8203;4.3313;3.7982
2018-11-02;3.7804;4.3244;3.7825
2018-11-05;3.7907;4.3144;3.7722
2018-11-06;3.7802;4.3115;3.7624
2018-11-07;3.7398;4.2972;3.7522
2018-11-08;3.7599;4.2951;3.7504
2018-11-09;3.7838;4.2901;3.7535
2018-11-12;3.8163;4.2962;3.7809
2018-11-13;3.8268;4.2994;3.7862
2018-11-14;3.8114;4.2954;3.7747
2018-11-15;3.8074;4.297;3.7814
2018-11-16;3.7876;4.295;3.7608
2018-11-19;3.784;4.3242;3.7947
2018-11-20;3.79;4.3314;3.8171
2018-11-21;3.7829;4.307;3.8029
2018-11-22;3.7764;4.3064;3.8
2018-11-23;3.7779;4.2972;3.7949
2018-11-26;3.7701;4.2883;3.7831
2018-11-27;3.7948;4.2919;3.795
2018-11-28;3.8114;4.2994;3.8137
2018-11-29;3.7728;4.29;3.796
2018-11-30;3.7731;4.2904;3.7873
2018-12-03;3.7672;4.2818;3.7768
2018-12-04;3.7516;4.281;3.7765
2018-12-05;3.7832;4.2896;3.7899
2018-12-06;3.7844;4.2919;3.7955
2018-12-07;3.7694;4.2845;3.7924
2018-12-10;3.76;4.2911;3.7996
2018-12-11;3.7763;4.2982;3.8266
2018-12-12;3.7934;4.2993;3.8191
2018-12-13;3.7739;4.2937;3.8036
2018-12-14;3.8095;4.3021;3.8202
2018-12-17;3.7871;4.2906;3.8025
2018-12-18;3.7668;4.2853;3.7989
2018-12-19;3.7619;4.2846;3.7875
2018-12-20;3.7331;4.2849;3.7797
2018-12-21;3.7528;4.2889;3.7916
2018-12-24;3.7588;4.2832;3.7777
2018-12-27;3.7616;4.286;3.7938
2018-12-28;3.755;4.2969;3.8115
2018-12-31;3.7597;4.3;3.8166
