Date;FX_USD/PLN;FX_EUR/PLN;FX_CHF/PLN
2013-06-10;3.221;4.2571;3.4374
2013-06-11;3.2201;4.2756;3.4591
2013-06-12;3.2002;4.2555;3.4548
2013-06-13;3.2;4.2685;3.4775
2013-06-14;3.1654;4.218;3.4244
2013-06-17;3.1719;4.2316;3.4368
2013-06-18;3.1682;4.2406;3.4453
2013-06-19;3.1777;4.2563;3.4535
2013-06-20;3.2693;4.3237;3.5079
2013-06-21;3.2743;4.3284;3.5289
2013-06-24;3.3137;4.3432;3.5465
2013-06-25;3.284;4.3118;3.5174
2013-06-26;3.3239;4.3348;3.5364
2013-06-27;3.3241;4.3314;3.5207
2013-06-28;3.3175;4.3292;3.5078
2013-07-01;3.321;4.3323;3.5125
2013-07-02;3.3222;4.3265;3.5027
2013-07-03;3.3516;4.3416;3.5288
2013-07-04;3.3246;4.3213;3.5048
2013-07-05;3.3245;4.2824;3.4682
2013-07-08;3.3576;4.3105;3.4811
2013-07-09;3.3588;4.3234;3.4769
2013-07-10;3.3724;4.324;3.4811
2013-07-11;3.3225;4.3345;3.4949
2013-07-12;3.3201;4.3295;3.4928
2013-07-15;3.2955;4.2922;3.4633
2013-07-16;3.2735;4.2788;3.4516
2013-07-17;3.241;4.2624;3.4492
2013-07-18;3.2362;4.2453;3.4329
2013-07-19;3.2348;4.2457;3.4321
2013-07-22;3.2142;4.2296;3.4209
2013-07-23;3.2001;4.2186;3.4117
2013-07-24;3.18;4.209;3.3964
2013-07-25;3.2143;4.2387;3.4247
2013-07-26;3.1831;4.2295;3.4308
2013-07-29;3.1859;4.2319;3.4318
2013-07-30;3.1798;4.2202;3.4198
2013-07-31;3.1929;4.2427;3.4465
2013-08-01;3.1961;4.2339;3.4372
2013-08-02;3.2201;4.2558;3.435
2013-08-05;3.1771;4.2211;3.4221
2013-08-06;3.1744;4.2107;3.4196
2013-08-07;3.1725;4.2153;3.4208
2013-08-08;3.1503;4.2045;3.4176
2013-08-09;3.1336;4.194;3.4055
2013-08-12;3.151;4.1927;3.4036
2013-08-13;3.1489;4.1874;3.3942
2013-08-14;3.1643;4.1994;3.381
2013-08-16;3.1665;4.223;3.4154
2013-08-19;3.1873;4.248;3.4384
2013-08-20;3.1761;4.2468;3.4513
2013-08-21;3.1698;4.244;3.4473
2013-08-22;3.1811;4.2477;3.4408
2013-08-23;3.1673;4.2323;3.4278
2013-08-26;3.1658;4.232;3.4274
2013-08-27;3.1849;4.2473;3.4522
2013-08-28;3.184;4.2555;3.4626
2013-08-29;3.2269;4.2812;3.4799
2013-08-30;3.2209;4.2654;3.4632
2013-09-02;3.2164;4.2507;3.4497
2013-09-03;3.2433;4.272;3.4681
2013-09-04;3.2387;4.2673;3.4582
2013-09-05;3.2463;4.2805;3.4549
2013-09-06;3.2732;4.2975;3.4673
2013-09-09;3.2357;4.27;3.4543
2013-09-10;3.2181;4.2637;3.4465
2013-09-11;3.1955;4.2408;3.4211
2013-09-12;3.1782;4.2238;3.4128
2013-09-13;3.1696;4.211;3.4024
2013-09-16;3.1435;4.1961;3.3937
2013-09-17;3.1552;4.2144;3.4074
2013-09-18;3.1689;4.2302;3.4217
2013-09-19;3.0833;4.179;3.3889
2013-09-20;3.1152;4.2144;3.4215
2013-09-23;3.126;4.2268;3.4292
2013-09-24;3.1338;4.2291;3.4379
2013-09-25;3.1234;4.2153;3.4275
2013-09-26;3.1277;4.2262;3.4379
2013-09-27;3.1328;4.231;3.4506
2013-09-30;3.1227;4.2163;3.45
2013-10-01;3.117;4.223;3.4512
2013-10-02;3.1212;4.2231;3.4488
2013-10-03;3.0951;4.2105;3.431
2013-10-04;3.0902;4.2065;3.4312
2013-10-07;3.0976;4.2088;3.4345
2013-10-08;3.0873;4.1896;3.411
2013-10-09;3.1057;4.201;3.4168
2013-10-10;3.0994;4.1918;3.4041
2013-10-11;3.085;4.1861;3.3977
2013-10-14;3.0936;4.1925;3.3927
2013-10-15;3.0893;4.1855;3.3889
2013-10-16;3.0854;4.1755;3.3814
2013-10-17;3.0625;4.1738;3.3858
2013-10-18;3.0506;4.1769;3.3824
2013-10-21;3.062;4.185;3.3874
2013-10-22;3.0564;4.1786;3.3827
2013-10-23;3.0385;4.18;3.3944
2013-10-24;3.0323;4.1812;3.4016
2013-10-25;3.0326;4.191;3.4005
2013-10-28;3.0271;4.1805;3.3876
2013-10-29;3.0436;4.1893;3.3901
2013-10-30;3.0433;4.1869;3.3892
2013-10-31;3.0507;4.1766;3.3875
2013-11-04;3.0975;4.1816;3.395
2013-11-05;3.0981;4.1805;3.4004
2013-11-06;3.0896;4.1728;3.3877
2013-11-07;3.0844;4.1696;3.3806
2013-11-08;3.1133;4.1799;3.3979
2013-11-12;3.1448;4.2066;3.414
2013-11-13;3.1358;4.2061;3.4147
2013-11-14;3.115;4.189;3.3984
2013-11-15;3.1172;4.189;3.3926
2013-11-18;3.0953;4.1805;3.3909
2013-11-19;3.0925;4.1789;3.388
2013-11-20;3.0947;4.1847;3.396
2013-11-21;3.1227;4.1933;3.4027
2013-11-22;3.1077;4.1995;3.4108
2013-11-25;3.1019;4.193;3.4073
2013-11-26;3.0945;4.1935;3.4058
2013-11-27;3.0899;4.2038;3.4155
2013-11-28;3.0872;4.1988;3.4101
2013-11-29;3.0846;4.1998;3.4084
2013-12-02;3.0965;4.1965;3.4079
2013-12-03;3.0973;4.2032;3.4179
2013-12-04;3.0916;4.2011;3.4182
2013-12-05;3.087;4.1974;3.4218
2013-12-06;3.0673;4.1925;3.4238
2013-12-09;3.0534;4.1883;3.4211
2013-12-10;3.0425;4.1822;3.4181
2013-12-11;3.0386;4.1803;3.4221
2013-12-12;3.0415;4.1878;3.4252
2013-12-13;3.0432;4.1844;3.4228
2013-12-16;3.035;4.1784;3.4202
2013-12-17;3.036;4.1788;3.4212
2013-12-18;3.0393;4.18;3.4208
2013-12-19;3.049;4.17;3.4055
2013-12-20;3.0525;4.1652;3.3978
2013-12-23;3.0443;4.1638;3.3962
2013-12-24;3.0346;4.1512;3.3908
2013-12-27;3.0105;4.1538;3.391
2013-12-30;3.018;4.1513;3.3866
2013-12-31;3.012;4.1472;3.3816
