Date;FX_USD/PLN;FX_EUR/PLN;FX_CHF/PLN
2014-03-20;3.05;4.2089;3.451
2014-03-21;3.0425;4.197;3.4468
2014-03-24;3.0483;4.199;3.4448
2014-03-25;3.0342;4.191;3.4365
2014-03-26;3.0318;4.1835;3.4211
2014-03-27;3.0401;4.1826;3.4309
2014-03-28;3.0374;4.1677;3.4194
2014-03-31;3.0344;4.1713;3.4192
2014-04-01;3.0278;4.1765;3.4286
2014-04-02;3.0288;4.1774;3.4258
2014-04-03;3.033;4.1738;3.4176
2014-04-04;3.0397;4.1657;3.4052
2014-04-07;3.0446;4.1748;3.4178
2014-04-08;3.0276;4.1684;3.4177
2014-04-09;3.0221;4.1675;3.4189
2014-04-10;3.0092;4.171;3.4262
2014-04-11;3.0086;4.1784;3.4343
2014-04-14;3.0288;4.1855;3.4437
2014-04-15;3.0325;4.184;3.4409
2014-04-16;3.0272;4.1925;3.4461
2014-04-17;3.0317;4.1968;3.4471
2014-04-18;3.0265;4.182;3.4293
2014-04-22;3.034;4.189;3.4307
2014-04-23;3.0273;4.1914;3.4337
2014-04-24;3.0285;4.1893;3.4327
2014-04-25;3.0378;4.203;3.4466
2014-04-28;3.0368;4.2112;3.4578
2014-04-29;3.0318;4.2053;3.4474
2014-04-30;3.044;4.1994;3.4433
2014-05-02;3.0289;4.199;3.4442
2014-05-05;3.031;4.2056;3.455
2014-05-06;3.0196;4.2051;3.454
2014-05-07;3.0187;4.2003;3.4495
2014-05-08;3.0042;4.1865;3.4347
2014-05-09;3.0247;4.1787;3.4292
2014-05-12;3.0362;4.1797;3.4243
2014-05-13;3.0381;4.1815;3.4248
2014-05-14;3.048;4.1828;3.4287
2014-05-15;3.0589;4.1824;3.424
2014-05-16;3.0567;4.1935;3.4334
2014-05-19;3.0558;4.1884;3.4262
2014-05-20;3.062;4.1905;3.4273
2014-05-21;3.054;4.1885;3.4286
2014-05-22;3.0525;4.1755;3.4181
2014-05-23;3.049;4.1524;3.4003
2014-05-26;3.0466;4.156;3.4047
2014-05-27;3.0532;4.1655;3.4092
2014-05-28;3.0598;4.1678;3.4085
2014-05-29;3.0395;4.1385;3.3899
2014-05-30;3.0435;4.142;3.3924
2014-06-02;3.0413;4.1355;3.3849
2014-06-03;3.0449;4.1392;3.3858
2014-06-04;3.0491;4.1527;3.4002
2014-06-05;3.0275;4.1215;3.3802
2014-06-06;3.0222;4.1211;3.385
2014-06-09;3.0067;4.0998;3.3624
2014-06-10;3.0303;4.109;3.37
2014-06-11;3.0431;4.1157;3.3777
2014-06-12;3.0374;4.1096;3.3736
2014-06-13;3.0382;4.1231;3.3888
2014-06-16;3.0654;4.146;3.4046
2014-06-17;3.0495;4.1398;3.3976
2014-06-18;3.0589;4.1463;3.4018
2014-06-20;3.0495;4.1506;3.4109
2014-06-23;3.0627;4.1603;3.4179
2014-06-24;3.0526;4.1587;3.4198
2014-06-25;3.0451;4.1437;3.4064
2014-06-26;3.0361;4.1358;3.3993
2014-06-27;3.0485;4.1528;3.4137
2014-06-30;3.0473;4.1609;3.4246
2014-07-01;3.0355;4.155;3.4219
2014-07-02;3.0387;4.15;3.418
2014-07-03;3.0418;4.1536;3.4201
2014-07-04;3.0495;4.1435;3.4076
2014-07-07;3.0497;4.1472;3.4115
2014-07-08;3.0441;4.1401;3.4064
2014-07-09;3.0322;4.1272;3.3949
2014-07-10;3.0323;4.1341;3.404
2014-07-11;3.0426;4.1419;3.4107
2014-07-14;3.0368;4.139;3.4102
2014-07-15;3.0454;4.1433;3.4124
2014-07-16;3.0503;4.131;3.3986
2014-07-17;3.0579;4.1378;3.4069
2014-07-18;3.0652;4.1479;3.4169
2014-07-21;3.07;4.1521;3.4172
2014-07-22;3.0748;4.1464;3.4121
2014-07-23;3.0707;4.1355;3.4034
2014-07-24;3.0702;4.1398;3.4074
2014-07-25;3.0831;4.1459;3.4114
2014-07-28;3.086;4.147;3.4132
2014-07-29;3.09;4.1524;3.418
2014-07-30;3.0978;4.1517;3.4138
2014-07-31;3.1094;4.164;3.4225
2014-08-01;3.128;4.1887;3.4438
2014-08-04;3.1114;4.1783;3.4345
2014-08-05;3.1121;4.1679;3.4233
2014-08-06;3.1377;4.194;3.4501
2014-08-07;3.1397;4.199;3.4551
2014-08-08;3.1509;4.2184;3.4764
2014-08-11;3.1378;4.1998;3.4618
2014-08-12;3.1465;4.2025;3.4616
2014-08-13;3.1442;4.198;3.4586
2014-08-14;3.1285;4.18;3.4478
2014-08-18;3.1342;4.1951;3.4649
2014-08-19;3.1356;4.1871;3.4581
2014-08-20;3.147;4.1838;3.456
2014-08-21;3.1569;4.1893;3.4587
2014-08-22;3.152;4.1874;3.4602
2014-08-25;3.168;4.1814;3.4588
2014-08-26;3.1686;4.18;3.4604
2014-08-27;3.1764;4.188;3.469
2014-08-28;3.1834;4.2043;3.4851
2014-08-29;3.1965;4.2129;3.493
2014-09-01;3.2035;4.2099;3.4901
2014-09-02;3.2112;4.212;3.4881
2014-09-03;3.1912;4.1937;3.472
2014-09-04;3.1947;4.2;3.4793
2014-09-05;3.2354;4.1908;3.4748
2014-09-08;3.2303;4.1824;3.4677
2014-09-09;3.2605;4.1978;3.4813
2014-09-10;3.2508;4.207;3.4825
2014-09-11;3.2435;4.1935;3.4666
2014-09-12;3.2468;4.1957;3.469
2014-09-15;3.2522;4.2028;3.4732
2014-09-16;3.2419;4.197;3.471
2014-09-17;3.2331;4.1899;3.4597
2014-09-18;3.249;4.188;3.4659
2014-09-19;3.2507;4.186;3.4682
2014-09-22;3.257;4.1845;3.465
2014-09-23;3.243;4.1775;3.4606
2014-09-24;3.2525;4.1785;3.4599
2014-09-25;3.2823;4.1757;3.4577
2014-09-26;3.2776;4.1781;3.4608
2014-09-29;3.3;4.1843;3.4673
2014-09-30;3.2973;4.1755;3.46
2014-10-01;3.3172;4.1792;3.4662
2014-10-02;3.3039;4.178;3.4599
2014-10-03;3.3079;4.1789;3.4572
2014-10-06;3.3343;4.1829;3.4522
2014-10-07;3.3106;4.1825;3.4533
2014-10-08;3.305;4.1856;3.452
2014-10-09;3.2776;4.1826;3.452
2014-10-10;3.2985;4.1795;3.454
2014-10-13;3.3062;4.1901;3.4662
2014-10-14;3.3095;4.1993;3.4781
2014-10-15;3.3262;4.2089;3.4855
2014-10-16;3.2985;4.2223;3.4996
2014-10-17;3.2964;4.2293;3.5025
2014-10-20;3.3109;4.2232;3.5012
2014-10-21;3.2987;4.2263;3.5022
2014-10-22;3.3275;4.2228;3.5003
2014-10-23;3.339;4.228;3.5046
2014-10-24;3.3387;4.2245;3.5026
2014-10-27;3.3288;4.2229;3.5024
2014-10-28;3.3295;4.2268;3.5035
2014-10-29;3.3192;4.2248;3.5039
2014-10-30;3.3592;4.228;3.5068
2014-10-31;3.3459;4.2043;3.486
2014-11-03;3.3772;4.2209;3.5017
2014-11-04;3.3776;4.2253;3.5056
2014-11-05;3.3887;4.231;3.5146
2014-11-06;3.3769;4.225;3.5083
2014-11-07;3.4084;4.2243;3.5078
2014-11-10;3.3765;4.2163;3.5057
2014-11-12;3.3966;4.2247;3.5137
2014-11-13;3.386;4.2203;3.5103
2014-11-14;3.3933;4.229;3.5179
2014-11-17;3.3819;4.2255;3.5176
2014-11-18;3.3706;4.218;3.5109
2014-11-19;3.3655;4.217;3.5108
2014-11-20;3.368;4.2155;3.5094
2014-11-21;3.3827;4.2088;3.5011
2014-11-24;3.3842;4.1977;3.4911
2014-11-25;3.3706;4.1916;3.4859
2014-11-26;3.3546;4.18;3.4761
2014-11-27;3.3528;4.1807;3.4774
2014-11-28;3.3605;4.1814;3.4788
2014-12-01;3.3519;4.1788;3.4741
2014-12-02;3.3466;4.162;3.4567
2014-12-03;3.373;4.1574;3.4556
2014-12-04;3.3728;4.1538;3.451
2014-12-05;3.3619;4.1585;3.4589
2014-12-08;3.3978;4.1655;3.4639
2014-12-09;3.3688;4.1594;3.4594
2014-12-10;3.3572;4.1595;3.4605
2014-12-11;3.3611;4.1749;3.4745
2014-12-12;3.3639;4.1805;3.4807
2014-12-15;3.3621;4.1761;3.4768
2014-12-16;3.3522;4.1935;3.4917
2014-12-17;3.3928;4.2286;3.5209
2014-12-18;3.4428;4.2365;3.519
2014-12-19;3.4791;4.2705;3.5483
2014-12-22;3.4767;4.2625;3.5429
2014-12-23;3.4937;4.2743;3.5538
2014-12-24;3.529;4.306;3.5813
2014-12-29;3.527;4.3053;3.5794
2014-12-30;3.5458;4.3138;3.5859
2014-12-31;3.5072;4.2623;3.5447
