Date,close_dax,close_dxy,close_eur_pln,close_sp_500,close_stoxx50e,close_usd_pln,close_wig
2018-02-13,12196.5,89.69999694824219,4.167900085449219,2662.93994140625,3340.929931640625,3.387399911880493,63008.51
2018-02-14,12339.16015625,89.12000274658203,4.166200160980225,2698.6298828125,3369.830078125,3.372900009155273,63500.92
2018-02-15,12346.169921875,88.58999633789062,4.152649879455566,2731.199951171875,3389.6298828125,3.3310000896453857,63078.16
2018-02-16,12451.9599609375,89.0999984741211,4.154600143432617,2732.219970703125,3426.800048828125,3.322999954223633,62818.71
2018-02-20,12487.900390625,89.72000122070312,4.1338300704956055,2716.260009765625,3435.080078125,3.335200071334839,62858.56
2018-02-21,12470.490234375,90.08000183105467,4.148499965667725,2701.330078125,3430.159912109375,3.3628599643707275,62603.25
2018-02-22,12461.91015625,89.75,4.172500133514404,2703.9599609375,3431.989990234375,3.3977999687194824,62717.27
2018-02-23,12483.7900390625,89.87999725341797,4.181000232696533,2747.300048828125,3441.4599609375,3.392400026321411,62665.06
2018-02-26,12527.0400390625,89.81999969482422,4.169760227203369,2779.60009765625,3463.179931640625,3.394860029220581,62659.44
2018-02-27,12490.73046875,90.36000061035156,4.16795015335083,2744.280029296875,3458.030029296875,3.384660005569458,62928.22
2018-02-28,12435.849609375,90.61000061035156,4.172339916229248,2713.830078125,3438.9599609375,3.4118099212646484,61703.18
2018-03-01,12190.9404296875,90.31999969482422,4.176300048828125,2677.669921875,3399.159912109375,3.4254000186920166,61116.96
2018-03-02,11913.7099609375,89.94000244140625,4.186170101165772,2691.25,3324.75,3.411679983139038,60580.36
2018-03-05,12090.8701171875,90.08000183105467,4.191140174865723,2720.93994140625,3355.320068359375,3.403899908065796,60854.63
2018-03-06,12113.8701171875,89.62000274658203,4.187550067901611,2728.1201171875,3357.860107421875,3.3942599296569824,61118.06
2018-03-07,12245.3603515625,89.63999938964844,4.187349796295166,2726.800048828125,3377.360107421875,3.3725600242614746,61635.69
2018-03-08,12355.5703125,90.12000274658205,4.210649967193604,2738.969970703125,3413.280029296875,3.3924400806427,61036.99
2018-03-09,12346.6796875,90.08999633789062,4.202899932861328,2786.570068359375,3420.5400390625,3.4148600101470947,61688.08
2018-03-12,12418.3896484375,89.9000015258789,4.189670085906982,2783.02001953125,3429.47998046875,3.404360055923462,62241.93
2018-03-13,12221.0302734375,89.66000366210938,4.202420234680176,2765.31005859375,3397.35009765625,3.40585994720459,61740.09
2018-03-14,12237.740234375,89.69999694824219,4.209400177001953,2749.47998046875,3390.97998046875,3.39709997177124,61399.9
2018-03-15,12345.5595703125,90.13999938964844,4.199830055236816,2747.330078125,3414.1298828125,3.3938000202178955,61156.91
2018-03-16,12389.580078125,90.2300033569336,4.212600231170654,2752.010009765625,3437.39990234375,3.423500061035156,60391.42
2018-03-19,12217.01953125,89.9000015258789,4.218100070953369,2712.919921875,3394.7900390625,3.4351999759674072,59596.35
2018-03-20,12307.330078125,90.37000274658205,4.222060203552246,2716.93994140625,3412.080078125,3.422149896621704,59959.9
2018-03-21,12309.150390625,89.77999877929688,4.229000091552734,2711.929931640625,3401.0400390625,3.4530999660491943,60932.26
2018-03-22,12100.080078125,89.86000061035156,4.224400043487549,2643.68994140625,3348.18994140625,3.4210500717163086,59862.55
2018-03-23,11886.3095703125,89.44000244140625,4.222499847412109,2588.260009765625,3298.070068359375,3.4258999824523926,59436.36
2018-03-26,11787.259765625,89.02999877929688,4.229050159454346,2658.550048828125,3278.719970703125,3.423259973526001,58965.53
2018-03-27,11970.830078125,89.37000274658203,4.2210001945495605,2612.6201171875,3316.949951171875,3.389400005340576,59077.72
2018-03-28,11940.7099609375,90.05999755859375,4.210700035095215,2605.0,3331.25,3.3938000202178955,58176.39
2018-03-29,12096.73046875,90.1500015258789,4.205999851226807,2640.8701171875,3361.5,3.4161500930786133,58377.42
2018-04-03,12002.4501953125,90.1999969482422,4.207109928131104,2614.449951171875,3346.929931640625,3.424000024795532,58902.2
2018-04-04,11957.900390625,90.13999938964844,4.191909790039063,2644.68994140625,3340.35009765625,3.4143199920654297,58354.95
2018-04-05,12305.1904296875,90.45999908447266,4.201320171356201,2662.840087890625,3429.949951171875,3.419600009918213,59244.04
2018-04-06,12241.26953125,90.11000061035156,4.192649841308594,2604.469970703125,3408.10009765625,3.423500061035156,59553.13
2018-04-09,12261.75,89.83999633789062,4.195479869842529,2613.159912109375,3414.85009765625,3.4196600914001465,59699.72
2018-04-10,12397.3203125,89.58999633789062,4.193299770355225,2656.8701171875,3438.780029296875,3.402859926223755,59860.3
2018-04-11,12293.9697265625,89.56999969482422,4.186950206756592,2642.18994140625,3419.7099609375,3.3870599269866943,59740.56
2018-04-12,12415.009765625,89.75,4.183899879455566,2663.989990234375,3443.969970703125,3.3824000358581543,60393.23
2018-04-13,12442.400390625,89.80000305175781,4.178319931030273,2656.300048828125,3448.0,3.3890199661254883,60477.53
2018-04-16,12391.41015625,89.43000030517578,4.164850234985352,2677.840087890625,3441.0400390625,3.377640008926392,60264.16
2018-04-17,12585.5703125,89.5199966430664,4.15132999420166,2706.389892578125,3477.909912109375,3.352260112762451,60294.06
2018-04-18,12590.830078125,89.62000274658203,4.162300109863281,2708.639892578125,3490.889892578125,3.3635900020599365,60517.08
2018-04-19,12567.419921875,89.94000244140625,4.161900043487549,2693.1298828125,3486.60009765625,3.361459970474243,60629.81
2018-04-20,12540.5,90.31999969482422,4.163219928741455,2670.139892578125,3494.199951171875,3.372529983520508,60144.37
2018-04-23,12572.3896484375,90.94000244140624,4.174709796905518,2670.2900390625,3513.06005859375,3.4022998809814453,59952.53
2018-04-24,12550.8203125,90.7699966430664,4.2017998695373535,2634.56005859375,3510.8798828125,3.442049980163574,59485.35
2018-04-25,12422.2998046875,91.16999816894533,4.207200050354004,2639.39990234375,3485.830078125,3.4382998943328857,59243.55
2018-04-26,12500.4697265625,91.55999755859376,4.224800109863281,2666.93994140625,3506.030029296875,3.4721999168396,59628.04
2018-04-27,12580.8701171875,91.54000091552734,4.227700233459473,2669.909912109375,3518.780029296875,3.4916000366210938,59567.47
2018-04-30,12612.1103515625,91.83999633789062,4.20713996887207,2648.050048828125,3536.52001953125,3.470639944076538,59932.46
2018-05-02,12802.25,92.51000213623048,4.272739887237549,2635.669921875,3553.7900390625,3.5632901191711426,60066.46
2018-05-04,12819.599609375,92.56999969482422,4.264210224151611,2663.419921875,3550.590087890625,3.557800054550171,58883.65
2018-05-07,12948.1396484375,92.75,4.243380069732666,2672.6298828125,3564.18994140625,3.5496599674224854,58596.43
2018-05-08,12912.2099609375,93.12000274658205,4.258920192718506,2671.919921875,3557.8798828125,3.569700002670288,58869.0
2018-05-09,12943.0595703125,93.04000091552734,4.280600070953369,2697.7900390625,3569.739990234375,3.6068999767303462,59691.85
2018-05-11,13001.240234375,92.54000091552734,4.250249862670898,2727.719970703125,3565.52001953125,3.5667500495910645,60784.11
2018-05-14,12977.7099609375,92.58999633789062,4.261020183563232,2730.1298828125,3565.739990234375,3.566400051116944,60738.69
2018-05-15,12970.0400390625,93.22000122070312,4.270880222320557,2711.449951171875,3564.2900390625,3.5801000595092773,59723.95
2018-05-16,12996.330078125,93.38999938964844,4.297220230102539,2722.4599609375,3562.85009765625,3.636600017547608,59791.27
2018-05-17,13114.6103515625,93.47000122070312,4.272299766540527,2720.1298828125,3592.179931640625,3.616199970245361,59337.27
2018-05-18,13077.7197265625,93.63999938964844,4.296899795532227,2712.969970703125,3573.760009765625,3.642899990081787,58740.33
2018-05-22,13169.919921875,93.61000061035156,4.289100170135498,2724.43994140625,3587.25,3.638259887695313,59015.14
2018-05-23,12976.83984375,94.01000213623048,4.283100128173828,2733.2900390625,3541.820068359375,3.6330599784851074,58033.72
2018-05-24,12855.08984375,93.77999877929688,4.300479888916016,2727.760009765625,3521.760009765625,3.673059940338135,58189.49
2018-05-25,12938.009765625,94.19000244140624,4.308119773864746,2721.330078125,3515.360107421875,3.6757500171661377,58233.23
2018-05-29,12666.509765625,94.83000183105467,4.2996602058410645,2689.860107421875,3428.139892578125,3.6982600688934326,57871.23
2018-05-30,12783.759765625,94.1500015258789,4.334010124206543,2724.010009765625,3441.18994140625,3.755959987640381,57282.73
2018-06-01,12724.26953125,94.19000244140624,4.314159870147705,2734.6201171875,3453.5400390625,3.689450025558472,57890.11
2018-06-04,12770.75,94.0199966430664,4.300049781799316,2746.8701171875,3469.570068359375,3.683650016784668,58206.49
2018-06-05,12787.1298828125,93.88999938964844,4.270639896392822,2748.800048828125,3456.7900390625,3.651000022888184,59089.6
2018-06-06,12830.0703125,93.66000366210938,4.27899980545044,2772.35009765625,3460.820068359375,3.6489999294281006,59080.88
2018-06-07,12811.0498046875,93.4000015258789,4.267600059509277,2770.3701171875,3459.77001953125,3.622100114822388,59412.76
2018-06-08,12766.5498046875,93.5500030517578,4.276299953460693,2779.030029296875,3447.300048828125,3.626300096511841,59015.21
2018-06-11,12842.91015625,93.58000183105467,4.276319980621338,2782.0,3480.219970703125,3.6303999423980713,58680.16
2018-06-12,12842.2998046875,93.8000030517578,4.263619899749756,2786.85009765625,3475.580078125,3.621860027313232,58975.59
2018-06-13,12890.580078125,93.70999908447266,4.279920101165772,2775.6298828125,3479.56005859375,3.643349885940552,58686.19
2018-06-14,13107.099609375,94.7699966430664,4.275700092315674,2782.489990234375,3527.110107421875,3.622299909591675,58603.93
2018-06-15,13010.5498046875,94.79000091552734,4.283969879150391,2779.659912109375,3505.02001953125,3.703969955444336,57693.09
2018-06-18,12834.1103515625,94.75,4.279399871826172,2773.75,3466.64990234375,3.690459966659546,56474.0
2018-06-19,12677.9697265625,95.08999633789062,4.302810192108154,2762.590087890625,3435.300048828125,3.6999599933624263,55911.98
2018-06-20,12695.16015625,95.05999755859376,4.309160232543945,2767.320068359375,3439.60009765625,3.7195498943328857,56638.39
2018-06-21,12511.91015625,94.87000274658205,4.314730167388916,2749.760009765625,3403.510009765625,3.726759910583496,56425.25
2018-06-22,12579.7197265625,94.5199966430664,4.32919979095459,2754.8798828125,3441.60009765625,3.7304999828338623,56610.74
2018-06-25,12270.330078125,94.27999877929688,4.321340084075928,2717.070068359375,3369.2099609375,3.706899881362915,56416.37
2018-06-26,12234.33984375,94.68000030517578,4.345300197601318,2723.06005859375,3368.719970703125,3.713900089263916,56264.51
2018-06-27,12348.6103515625,95.29000091552734,4.335989952087402,2699.6298828125,3397.1298828125,3.7224600315094,56101.8
2018-06-28,12177.23046875,95.38999938964844,4.349780082702637,2716.31005859375,3365.52001953125,3.762259960174561,55169.77
2018-06-29,12306.0,94.62999725341795,4.360829830169678,2718.3701171875,3395.60009765625,3.771660089492798,55954.44
2018-07-02,12238.169921875,94.87000274658205,4.36329984664917,2726.7099609375,3372.2099609375,3.736459970474243,55627.24
2018-07-03,12349.1396484375,94.58999633789062,4.396699905395508,2713.219970703125,3406.340087890625,3.776750087738037,56393.58
2018-07-05,12464.2900390625,94.47000122070312,4.382009983062744,2736.610107421875,3440.919921875,3.757359981536865,56719.88
2018-07-06,12496.169921875,94.04000091552734,4.350900173187256,2759.820068359375,3448.489990234375,3.721149921417236,56497.02
2018-07-09,12543.8896484375,94.08000183105467,4.352409839630127,2784.169921875,3460.43994140625,3.704499959945679,56413.96
2018-07-10,12609.849609375,94.11000061035156,4.30935001373291,2793.840087890625,3473.31005859375,3.665859937667847,57041.58
2018-07-11,12417.1298828125,94.72000122070312,4.315999984741211,2774.02001953125,3422.35009765625,3.682199954986572,56544.08
2018-07-12,12492.9697265625,94.80999755859376,4.339739799499512,2798.2900390625,3445.489990234375,3.717159986495972,56671.44
2018-07-13,12540.73046875,94.75,4.319699764251709,2801.31005859375,3454.5400390625,3.7040998935699454,56594.71
2018-07-16,12561.01953125,94.51000213623048,4.311049938201904,2798.429931640625,3449.080078125,3.6913599967956543,56205.55
2018-07-17,12661.5400390625,94.97000122070312,4.302149772644043,2809.550048828125,3457.5,3.6733999252319336,56483.22
2018-07-18,12765.9404296875,95.08000183105467,4.295599937438965,2815.6201171875,3485.080078125,3.685760021209717,56440.97
2018-07-19,12686.2900390625,95.16999816894533,4.309609889984131,2804.489990234375,3471.639892578125,3.700750112533569,56585.5
2018-07-20,12561.419921875,94.45999908447266,4.340710163116455,2801.830078125,3460.030029296875,3.72406005859375,57303.81
2018-07-23,12548.5703125,94.66999816894533,4.319049835205078,2806.97998046875,3454.050048828125,3.678699970245361,57787.35
2018-07-24,12689.3896484375,94.61000061035156,4.326700210571289,2820.39990234375,3483.31005859375,3.700500011444092,58629.5
2018-07-25,12579.330078125,94.36000061035156,4.301650047302246,2846.070068359375,3468.449951171875,3.681560039520264,58978.27
2018-07-26,12809.23046875,94.75,4.295249938964844,2837.43994140625,3509.260009765625,3.660399913787842,59871.2
2018-07-27,12860.400390625,94.68000030517578,4.288790225982666,2818.820068359375,3527.179931640625,3.683799982070923,59650.51
2018-07-30,12798.2001953125,94.36000061035156,4.283599853515625,2802.60009765625,3512.31005859375,3.673759937286377,60334.84
2018-07-31,12805.5,94.48999786376952,4.269559860229492,2816.2900390625,3525.489990234375,3.646549940109253,59964.47
2018-08-02,12546.330078125,95.16999816894533,4.262249946594238,2827.219970703125,3469.2099609375,3.654400110244751,59484.35
2018-08-03,12615.759765625,95.13999938964844,4.27508020401001,2840.35009765625,3482.39990234375,3.6910998821258554,59605.67
2018-08-06,12598.2099609375,95.36000061035156,4.2532501220703125,2850.39990234375,3483.300048828125,3.6785600185394287,59707.8
2018-08-07,12648.1904296875,95.22000122070312,4.25629997253418,2858.449951171875,3504.3701171875,3.682359933853149,59950.14
2018-08-08,12633.5400390625,95.0999984741211,4.257500171661377,2857.699951171875,3493.60009765625,3.668440103530884,60097.89
2018-08-09,12676.1103515625,95.5,4.2642998695373535,2853.580078125,3494.1298828125,3.672300100326538,60455.75
2018-08-10,12424.349609375,96.36000061035156,4.276770114898682,2833.280029296875,3426.280029296875,3.711960077285767,58783.91
2018-08-13,12358.740234375,96.38999938964844,4.292399883270264,2821.929931640625,3409.679931640625,3.767400026321411,58882.57
2018-08-14,12358.8701171875,96.7300033569336,4.299409866333008,2839.9599609375,3409.43994140625,3.77266001701355,59114.08
2018-08-16,12237.169921875,96.6500015258789,4.321300029754639,2840.68994140625,3377.56005859375,3.8092100620269775,58921.44
2018-08-17,12210.5498046875,96.0999984741211,4.305200099945068,2850.1298828125,3372.93994140625,3.786099910736084,58130.92
2018-08-20,12331.2998046875,95.9000015258789,4.303899765014648,2857.050048828125,3393.669921875,3.76203989982605,58371.01
2018-08-21,12384.490234375,95.26000213623048,4.306550025939941,2862.9599609375,3411.659912109375,3.7480599880218506,59283.11
2018-08-22,12385.7001953125,95.1500015258789,4.293399810791016,2861.820068359375,3420.179931640625,3.7083499431610103,59546.09
2018-08-23,12365.580078125,95.62000274658205,4.269599914550781,2856.97998046875,3419.260009765625,3.685050010681152,60044.45
2018-08-24,12394.51953125,95.1500015258789,4.288119792938232,2874.68994140625,3427.43994140625,3.715970039367676,59900.47
2018-08-27,12538.3095703125,94.77999877929688,4.275040149688721,2896.739990234375,3456.010009765625,3.670130014419556,61083.54
2018-08-28,12527.419921875,94.72000122070312,4.270400047302246,2897.52001953125,3447.570068359375,3.654129981994629,61426.67
2018-08-29,12561.6796875,94.5999984741211,4.269169807434082,2914.0400390625,3456.1298828125,3.651000022888184,61225.82
2018-08-30,12494.240234375,94.72000122070312,4.285860061645508,2901.1298828125,3430.989990234375,3.660310029983521,60690.32
2018-08-31,12364.0595703125,95.13999938964844,4.298600196838379,2901.52001953125,3392.89990234375,3.685359954833984,60201.08
2018-09-04,12210.2099609375,95.41999816894533,4.29109001159668,2896.719970703125,3359.360107421875,3.694499969482422,59418.32
2018-09-05,12040.4599609375,95.12999725341795,4.311200141906738,2888.60009765625,3315.6201171875,3.719599962234497,58735.0
2018-09-06,11955.25,95.0199966430664,4.324999809265137,2878.050048828125,3295.949951171875,3.7171499729156494,58469.6
2018-09-07,11959.6298828125,95.37000274658205,4.320819854736328,2871.679931640625,3293.360107421875,3.719850063323975,57580.05
2018-09-10,11986.33984375,95.1500015258789,4.311200141906738,2877.1298828125,3309.280029296875,3.729399919509888,57843.93
2018-09-11,11970.26953125,95.05999755859376,4.311049938201904,2887.889892578125,3311.659912109375,3.719399929046631,57575.14
2018-09-12,12032.2998046875,94.8000030517578,4.303500175476074,2888.919921875,3326.60009765625,3.710949897766113,56858.6
2018-09-13,12055.5498046875,94.54000091552734,4.306900024414063,2904.179931640625,3333.679931640625,3.70425009727478,57493.38
2018-09-14,12124.330078125,94.9800033569336,4.3030500411987305,2904.97998046875,3344.6298828125,3.6808600425720215,57632.29
2018-09-17,12096.41015625,94.51000213623048,4.3042497634887695,2888.800048828125,3346.110107421875,3.701620101928711,57048.33
2018-09-18,12157.669921875,94.62000274658205,4.298600196838379,2904.31005859375,3358.4599609375,3.683069944381714,57527.82
2018-09-19,12219.01953125,94.5500030517578,4.286220073699951,2907.949951171875,3368.56005859375,3.669960021972656,58117.99
2018-09-20,12326.48046875,93.91000366210938,4.285490036010742,2930.75,3403.1201171875,3.671250104904175,58231.57
2018-09-21,12430.8798828125,94.22000122070312,4.289899826049805,2929.669921875,3430.81005859375,3.642400026321411,58237.83
2018-09-24,12350.8203125,94.26000213623048,4.308199882507324,2919.3701171875,3410.43994140625,3.667099952697754,58887.53
2018-09-25,12374.66015625,94.12999725341795,4.296170234680176,2915.56005859375,3419.780029296875,3.656899929046631,59106.29
2018-09-26,12385.8896484375,94.19000244140624,4.286499977111816,2905.969970703125,3433.14990234375,3.6427700519561768,59450.56
2018-09-27,12435.58984375,95.0,4.270559787750244,2914.0,3449.7900390625,3.63565993309021,59616.27
2018-09-28,12246.73046875,95.19000244140624,4.268849849700928,2913.97998046875,3399.199951171875,3.668440103530884,58974.76
2018-10-01,12339.0302734375,95.3000030517578,4.280119895935059,2924.590087890625,3414.159912109375,3.6883599758148193,58957.02
2018-10-02,12287.580078125,95.51000213623048,4.285799980163574,2923.429931640625,3388.989990234375,3.702199935913086,58824.14
2018-10-04,12244.1396484375,95.75,4.299099922180176,2901.610107421875,3375.080078125,3.746000051498413,58736.08
2018-10-05,12111.900390625,95.62000274658205,4.309100151062012,2885.570068359375,3345.510009765625,3.7410600185394287,58415.84
2018-10-08,11947.16015625,95.7699966430664,4.302750110626221,2884.429931640625,3309.719970703125,3.735660076141357,57515.36
2018-10-09,11977.2197265625,95.68000030517578,4.316800117492676,2880.340087890625,3321.7900390625,3.755510091781616,57899.81
2018-10-10,11712.5,95.51000213623048,4.3018999099731445,2785.679931640625,3266.89990234375,3.739399909973145,56830.18
2018-10-11,11539.349609375,95.0199966430664,4.319819927215576,2728.3701171875,3209.18994140625,3.7467000484466553,55941.06
2018-10-12,11523.8095703125,95.22000122070312,4.304930210113525,2767.1298828125,3194.409912109375,3.7144100666046143,56516.02
2018-10-15,11614.16015625,95.06999969482422,4.295899868011475,2750.7900390625,3210.3701171875,3.718830108642578,56227.33
2018-10-16,11776.5498046875,95.0500030517578,4.288750171661377,2809.919921875,3257.340087890625,3.7024199962615967,57156.19
2018-10-17,11715.0302734375,95.58000183105467,4.28272008895874,2809.2099609375,3243.080078125,3.70009994506836,56879.27
2018-10-18,11589.2099609375,95.9000015258789,4.289309978485107,2768.780029296875,3211.590087890625,3.72979998588562,56560.93
2018-10-19,11553.830078125,95.70999908447266,4.303339958190918,2767.780029296875,3210.820068359375,3.7578999996185294,56642.84
2018-10-22,11524.33984375,96.01000213623048,4.295440196990967,2755.8798828125,3190.090087890625,3.732340097427368,56516.23
2018-10-23,11274.2802734375,95.95999908447266,4.291800022125244,2740.68994140625,3140.93994140625,3.742959976196289,55490.46
2018-10-24,11191.6298828125,96.43000030517578,4.295400142669678,2656.10009765625,3130.330078125,3.744210004806519,55379.91
2018-10-25,11307.1201171875,96.68000030517578,4.309810161590576,2705.570068359375,3164.39990234375,3.7809998989105225,55271.63
2018-10-26,11200.6201171875,96.36000061035156,4.311100006103516,2658.68994140625,3134.889892578125,3.788520097732544,54027.32
2018-10-29,11335.48046875,96.58000183105467,4.310100078582764,2641.25,3154.929931640625,3.7799999713897705,54286.29
2018-10-30,11287.3896484375,97.01000213623048,4.324100017547607,2682.6298828125,3147.1298828125,3.804199934005737,54608.78
2018-10-31,11447.509765625,97.12999725341795,4.33050012588501,2711.739990234375,3197.510009765625,3.8169000148773193,55312.71
2018-11-02,11518.990234375,96.54000091552734,4.320559978485107,2723.06005859375,3214.409912109375,3.7892000675201416,56321.58
2018-11-05,11494.9599609375,96.3499984741211,4.304719924926758,2738.31005859375,3217.3701171875,3.777110099792481,57000.37
2018-11-06,11484.33984375,96.31999969482422,4.303080081939697,2755.449951171875,3207.419921875,3.771199941635132,56926.12
2018-11-07,11579.099609375,96.0,4.302700042724609,2813.889892578125,3246.159912109375,3.761100053787232,57818.43
2018-11-08,11527.3203125,96.63999938964844,4.287399768829346,2806.830078125,3237.60009765625,3.7486300468444815,57655.73
2018-11-09,11529.16015625,96.91000366210938,4.278090000152588,2781.010009765625,3229.489990234375,3.763279914855957,56924.39
2018-11-13,11472.2197265625,97.3000030517578,4.304200172424316,2722.179931640625,3224.820068359375,3.834450006484986,56652.31
2018-11-14,11412.5302734375,96.8000030517578,4.2913498878479,2701.580078125,3205.360107421875,3.795599937438965,56865.17
2018-11-15,11353.669921875,96.93000030517578,4.294099807739258,2730.199951171875,3190.31005859375,3.794990062713623,56329.01
2018-11-16,11341.0,96.47000122070312,4.2855000495910645,2736.27001953125,3180.739990234375,3.7846999168396,55442.1
2018-11-19,11244.5400390625,96.19000244140624,4.316269874572754,2690.72998046875,3160.330078125,3.781820058822632,55911.21
2018-11-20,11066.41015625,96.80999755859376,4.328909873962402,2641.889892578125,3116.070068359375,3.77839994430542,55205.54
2018-11-21,11244.169921875,96.70999908447266,4.309720039367676,2649.929931640625,3153.909912109375,3.7906999588012695,56451.9
2018-11-23,11192.6904296875,96.91999816894533,4.293900012969971,2632.56005859375,3137.2099609375,3.765199899673462,56788.04
2018-11-26,11354.7197265625,97.06999969482422,4.291120052337647,2673.449951171875,3172.7099609375,3.785290002822876,56472.16
2018-11-27,11309.1103515625,97.37000274658205,4.295300006866455,2682.169921875,3166.419921875,3.7911999225616455,56763.67
2018-11-28,11298.8798828125,96.79000091552734,4.292600154876709,2743.7900390625,3168.2900390625,3.799999952316284,57633.26
2018-11-29,11298.23046875,96.77999877929688,4.285900115966797,2737.800048828125,3174.159912109375,3.7690200805664062,58412.94
2018-11-30,11257.240234375,97.2699966430664,4.287000179290772,2760.169921875,3173.1298828125,3.762120008468628,58203.39
2018-12-03,11465.4599609375,97.04000091552734,4.287799835205078,2790.3701171875,3214.989990234375,3.7811999320983887,59176.6
2018-12-04,11335.3203125,96.97000122070312,4.276010036468506,2700.06005859375,3189.25,3.765549898147583,59558.44
2018-12-06,10810.98046875,96.80999755859376,4.281519889831543,2695.949951171875,3045.93994140625,3.773149967193604,58409.09
2018-12-07,10788.08984375,96.51000213623048,4.280099868774414,2633.080078125,3058.530029296875,3.7622499465942383,58180.45
2018-12-10,10622.0703125,97.22000122070312,4.290629863739014,2637.719970703125,3016.989990234375,3.7646000385284415,57385.01
2018-12-11,10780.509765625,97.38999938964844,4.294099807739258,2636.780029296875,3055.320068359375,3.7816998958587646,56961.82
2018-12-12,10929.4296875,97.04000091552734,4.298980236053467,2651.070068359375,3107.969970703125,3.796950101852417,58036.04
2018-12-13,10924.7001953125,97.05999755859376,4.290130138397217,2650.5400390625,3112.169921875,3.772340059280396,58952.55
2018-12-14,10865.76953125,97.44000244140624,4.295499801635742,2599.949951171875,3092.60009765625,3.778680086135864,58780.55
2018-12-17,10772.2001953125,97.0999984741211,4.290299892425537,2545.93994140625,3063.64990234375,3.795799970626831,58186.34
2018-12-18,10740.8896484375,97.13999938964844,4.281899929046631,2546.159912109375,3040.1298828125,3.7732999324798575,58719.27
2018-12-19,10766.2099609375,97.04000091552734,4.284450054168701,2506.9599609375,3051.3798828125,3.7666499614715576,59223.65
2018-12-20,10611.099609375,96.27999877929688,4.289000034332275,2467.419921875,3000.06005859375,3.766499996185303,58349.03
2018-12-21,10633.8203125,96.95999908447266,4.282199859619141,2416.6201171875,3000.610107421875,3.738600015640259,57331.35
2018-12-27,10381.509765625,96.4800033569336,4.280980110168457,2488.830078125,2937.360107421875,3.768100023269653,57183.28
